username,upload_time,likes,year,month,day,weekday,caption_tokens,weekday_kr,week
io_sono_lord1391,2024-12-21 15:19:00+00:00,3706,2024,12,21,Saturday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",토,2024-12-16
tung_matrix4795,2024-12-22 12:40:00+00:00,3844,2024,12,22,Sunday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",일,2024-12-16
tung_lord1042,2024-12-22 19:44:00+00:00,11415,2024,12,22,Sunday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",일,2024-12-16
io_sonoxd1178,2024-12-22 04:23:00+00:00,11915,2024,12,22,Sunday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",일,2024-12-16
brr_vibes4002,2024-12-22 12:06:00+00:00,10434,2024,12,22,Sunday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",일,2024-12-16
brr_lord1652,2024-12-22 00:31:00+00:00,3101,2024,12,22,Sunday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",일,2024-12-16
bombasniperino6494,2024-12-22 04:08:00+00:00,12168,2024,12,22,Sunday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",일,2024-12-16
aigatto595,2024-12-22 19:02:00+00:00,4997,2024,12,22,Sunday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",일,2024-12-16
bombaxd9288,2024-12-22 17:58:00+00:00,6210,2024,12,22,Sunday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",일,2024-12-16
bomba_lord6269,2024-12-22 23:37:00+00:00,10589,2024,12,22,Sunday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",일,2024-12-16
tunggatto659,2024-12-23 19:33:00+00:00,4800,2024,12,23,Monday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",월,2024-12-23
bombagatto6982,2024-12-23 19:19:00+00:00,6758,2024,12,23,Monday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",월,2024-12-23
cappuccina_vibes1846,2024-12-23 17:09:00+00:00,12296,2024,12,23,Monday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",월,2024-12-23
cappuccina_vibes8314,2024-12-23 08:49:00+00:00,13340,2024,12,23,Monday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",월,2024-12-23
tungsniperino1788,2024-12-23 03:27:00+00:00,4030,2024,12,23,Monday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",월,2024-12-23
cappuccina_vibes4158,2024-12-23 00:55:00+00:00,7938,2024,12,23,Monday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",월,2024-12-23
brrsniperino4522,2024-12-23 10:20:00+00:00,5567,2024,12,23,Monday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",월,2024-12-23
cappuccina_vibes4325,2024-12-23 16:42:00+00:00,13428,2024,12,23,Monday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",월,2024-12-23
tung_vibes5395,2024-12-23 01:21:00+00:00,3032,2024,12,23,Monday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",월,2024-12-23
mangiasniperino6873,2024-12-24 09:09:00+00:00,6526,2024,12,24,Tuesday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",화,2024-12-23
tralalerogatto7594,2024-12-24 11:11:00+00:00,13311,2024,12,24,Tuesday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",화,2024-12-23
tung_matrix2057,2024-12-24 09:32:00+00:00,6183,2024,12,24,Tuesday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",화,2024-12-23
brrxd1486,2024-12-24 00:09:00+00:00,6380,2024,12,24,Tuesday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",화,2024-12-23
bombaxd7376,2024-12-24 00:15:00+00:00,9968,2024,12,24,Tuesday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",화,2024-12-23
cappuccinasniperino8370,2024-12-24 08:19:00+00:00,11014,2024,12,24,Tuesday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",화,2024-12-23
tralalero_lord729,2024-12-24 15:58:00+00:00,7903,2024,12,24,Tuesday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",화,2024-12-23
io_sonoxd6422,2024-12-24 07:02:00+00:00,10358,2024,12,24,Tuesday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",화,2024-12-23
io_sono_lord2576,2024-12-24 05:36:00+00:00,12972,2024,12,24,Tuesday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",화,2024-12-23
bomba_lord4220,2024-12-25 20:19:00+00:00,11073,2024,12,25,Wednesday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",수,2024-12-23
ai_6665264,2024-12-25 13:19:00+00:00,13452,2024,12,25,Wednesday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",수,2024-12-23
mangiaxd5648,2024-12-25 08:46:00+00:00,10664,2024,12,25,Wednesday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",수,2024-12-23
tralalero_matrix1832,2024-12-25 22:07:00+00:00,8645,2024,12,25,Wednesday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",수,2024-12-23
tungwarbird2869,2024-12-25 08:10:00+00:00,11538,2024,12,25,Wednesday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",수,2024-12-23
cappuccina_matrix6196,2024-12-25 06:09:00+00:00,9983,2024,12,25,Wednesday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",수,2024-12-23
mangiasniperino8195,2024-12-25 08:48:00+00:00,7999,2024,12,25,Wednesday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",수,2024-12-23
mangia_vibes4517,2024-12-25 13:44:00+00:00,13610,2024,12,25,Wednesday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",수,2024-12-23
brr_lord2554,2024-12-25 06:57:00+00:00,13538,2024,12,25,Wednesday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",수,2024-12-23
io_sonoxd5357,2024-12-26 09:14:00+00:00,12231,2024,12,26,Thursday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",목,2024-12-23
tralalerosniperino3533,2024-12-26 11:57:00+00:00,5235,2024,12,26,Thursday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",목,2024-12-23
aiwarbird3587,2024-12-26 09:50:00+00:00,8719,2024,12,26,Thursday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",목,2024-12-23
cappuccinasniperino8592,2024-12-26 13:32:00+00:00,12808,2024,12,26,Thursday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",목,2024-12-23
tung_vibes4978,2024-12-26 11:49:00+00:00,12908,2024,12,26,Thursday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",목,2024-12-23
tralalero_lord1862,2024-12-26 21:00:00+00:00,6306,2024,12,26,Thursday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",목,2024-12-23
io_sonogatto1287,2024-12-26 20:29:00+00:00,8987,2024,12,26,Thursday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",목,2024-12-23
bomba_6661470,2024-12-26 15:00:00+00:00,4887,2024,12,26,Thursday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",목,2024-12-23
bombaxd2529,2024-12-26 11:47:00+00:00,6471,2024,12,26,Thursday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",목,2024-12-23
mangiasniperino9001,2024-12-27 11:15:00+00:00,4201,2024,12,27,Friday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",금,2024-12-23
tungxd5545,2024-12-27 11:34:00+00:00,3639,2024,12,27,Friday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",금,2024-12-23
tung_vibes381,2024-12-27 12:12:00+00:00,9047,2024,12,27,Friday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",금,2024-12-23
cappuccinagatto6082,2024-12-27 23:38:00+00:00,4054,2024,12,27,Friday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",금,2024-12-23
bomba_lord508,2024-12-27 20:38:00+00:00,13558,2024,12,27,Friday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",금,2024-12-23
brr_lord2289,2024-12-27 09:14:00+00:00,10527,2024,12,27,Friday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",금,2024-12-23
brrxd5513,2024-12-27 07:08:00+00:00,9504,2024,12,27,Friday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",금,2024-12-23
io_sonowarbird9080,2024-12-27 04:28:00+00:00,3139,2024,12,27,Friday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",금,2024-12-23
tralalerosniperino6458,2024-12-28 05:24:00+00:00,10295,2024,12,28,Saturday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",토,2024-12-23
bombagatto5079,2024-12-28 23:14:00+00:00,7038,2024,12,28,Saturday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",토,2024-12-23
tung_vibes3756,2024-12-28 23:03:00+00:00,12776,2024,12,28,Saturday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",토,2024-12-23
mangiagatto4370,2024-12-28 15:05:00+00:00,6046,2024,12,28,Saturday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",토,2024-12-23
mangiasniperino9708,2024-12-28 23:57:00+00:00,6616,2024,12,28,Saturday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",토,2024-12-23
mangiaxd1845,2024-12-28 12:42:00+00:00,7608,2024,12,28,Saturday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",토,2024-12-23
tralalerogatto6777,2024-12-28 16:46:00+00:00,11146,2024,12,28,Saturday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",토,2024-12-23
cappuccina_vibes5099,2024-12-28 22:46:00+00:00,3837,2024,12,28,Saturday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",토,2024-12-23
tung_6664042,2024-12-28 17:18:00+00:00,12136,2024,12,28,Saturday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",토,2024-12-23
aisniperino8337,2024-12-29 15:56:00+00:00,12657,2024,12,29,Sunday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",일,2024-12-23
mangia_vibes9957,2024-12-29 05:41:00+00:00,10507,2024,12,29,Sunday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",일,2024-12-23
mangia_vibes5659,2024-12-29 05:59:00+00:00,7834,2024,12,29,Sunday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",일,2024-12-23
mangiasniperino2010,2024-12-29 23:41:00+00:00,3349,2024,12,29,Sunday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",일,2024-12-23
io_sonogatto1804,2024-12-29 03:19:00+00:00,10753,2024,12,29,Sunday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",일,2024-12-23
mangia_vibes3430,2024-12-29 16:20:00+00:00,12271,2024,12,29,Sunday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",일,2024-12-23
tungxd6306,2024-12-29 23:22:00+00:00,5098,2024,12,29,Sunday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",일,2024-12-23
tralalerowarbird9291,2024-12-29 19:11:00+00:00,8544,2024,12,29,Sunday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",일,2024-12-23
brr_lord2104,2024-12-30 23:53:00+00:00,13720,2024,12,30,Monday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",월,2024-12-30
tralalero_vibes3013,2024-12-30 23:22:00+00:00,13479,2024,12,30,Monday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",월,2024-12-30
tralalero_matrix7997,2024-12-30 12:44:00+00:00,13947,2024,12,30,Monday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",월,2024-12-30
aisniperino5112,2024-12-30 03:11:00+00:00,8933,2024,12,30,Monday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",월,2024-12-30
tung_lord2025,2024-12-30 23:53:00+00:00,6618,2024,12,30,Monday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",월,2024-12-30
bombagatto7299,2024-12-30 23:52:00+00:00,8751,2024,12,30,Monday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",월,2024-12-30
tralalero_vibes9138,2024-12-30 15:15:00+00:00,6213,2024,12,30,Monday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",월,2024-12-30
mangiasniperino2047,2024-12-30 04:57:00+00:00,8519,2024,12,30,Monday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",월,2024-12-30
mangia_6663619,2024-12-31 10:27:00+00:00,12063,2024,12,31,Tuesday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",화,2024-12-30
bomba_matrix1131,2024-12-31 17:30:00+00:00,6784,2024,12,31,Tuesday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",화,2024-12-30
tralalero_vibes8423,2024-12-31 21:56:00+00:00,12576,2024,12,31,Tuesday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",화,2024-12-30
ai_6668833,2024-12-31 01:58:00+00:00,5852,2024,12,31,Tuesday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",화,2024-12-30
tungwarbird6965,2024-12-31 13:10:00+00:00,7597,2024,12,31,Tuesday,"[[{'ENG': 'Io'}], [{'ENG': 'sono'}], [{'ENG': 'gelato'}], [{'ENG': 'volante'}]]",화,2024-12-30
tralalerogatto7062,2024-12-31 21:49:00+00:00,4350,2024,12,31,Tuesday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",화,2024-12-30
cappuccinaxd8751,2024-12-31 00:41:00+00:00,13833,2024,12,31,Tuesday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",화,2024-12-30
cappuccina_matrix7897,2024-12-31 17:18:00+00:00,8415,2024,12,31,Tuesday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",화,2024-12-30
io_sono_matrix2250,2025-01-01 10:14:00+00:00,3772,2025,1,1,Wednesday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",수,2024-12-30
brrxd6162,2025-01-01 23:22:00+00:00,13091,2025,1,1,Wednesday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",수,2024-12-30
cappuccina_vibes6494,2025-01-01 21:59:00+00:00,11486,2025,1,1,Wednesday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",수,2024-12-30
mangia_6661299,2025-01-01 18:55:00+00:00,9887,2025,1,1,Wednesday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",수,2024-12-30
tralalerogatto1382,2025-01-01 18:15:00+00:00,4427,2025,1,1,Wednesday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",수,2024-12-30
ai_666476,2025-01-01 12:48:00+00:00,5787,2025,1,1,Wednesday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",수,2024-12-30
cappuccinagatto8495,2025-01-01 23:53:00+00:00,3676,2025,1,1,Wednesday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",수,2024-12-30
brrwarbird6708,2025-01-01 22:44:00+00:00,7093,2025,1,1,Wednesday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",수,2024-12-30
aigatto9018,2025-01-02 07:43:00+00:00,8330,2025,1,2,Thursday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",목,2024-12-30
bombaxd5811,2025-01-02 04:38:00+00:00,9536,2025,1,2,Thursday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",목,2024-12-30
brr_matrix3949,2025-01-02 06:44:00+00:00,13160,2025,1,2,Thursday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",목,2024-12-30
mangia_6665274,2025-01-02 14:05:00+00:00,7439,2025,1,2,Thursday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",목,2024-12-30
brr_matrix4798,2025-01-02 06:01:00+00:00,8520,2025,1,2,Thursday,"[[{'ENG': 'AI'}], [{'ENG': 'dreams'}], [{'ENG': 'in'}], [{'ENG': 'mozzarella'}]]",목,2024-12-30
tung_6661994,2025-01-02 23:31:00+00:00,13620,2025,1,2,Thursday,"[[{'ENG': 'Flying'}], [{'ENG': 'spaghetti'}], [{'ENG': 'elephant'}]]",목,2024-12-30
aigatto8225,2025-01-02 13:52:00+00:00,6440,2025,1,2,Thursday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",목,2024-12-30
tralalerosniperino6021,2025-01-02 12:15:00+00:00,6632,2025,1,2,Thursday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",목,2024-12-30
tralalero_lord5457,2025-01-03 22:27:00+00:00,10483,2025,1,3,Friday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",금,2024-12-30
io_sonoxd923,2025-01-03 14:44:00+00:00,10425,2025,1,3,Friday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",금,2024-12-30
ai_lord7489,2025-01-03 05:52:00+00:00,9255,2025,1,3,Friday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",금,2024-12-30
io_sono_vibes325,2025-01-03 13:02:00+00:00,11447,2025,1,3,Friday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",금,2024-12-30
io_sonogatto784,2025-01-03 22:09:00+00:00,9895,2025,1,3,Friday,"[[{'ENG': 'Bambino'}], [{'ENG': 'sniper'}], [{'ENG': 'in'}], [{'ENG': 'Vespa'}]]",금,2024-12-30
ai_vibes3437,2025-01-03 19:26:00+00:00,5227,2025,1,3,Friday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",금,2024-12-30
mangiagatto4264,2025-01-03 08:31:00+00:00,4050,2025,1,3,Friday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",금,2024-12-30
brr_6663212,2025-01-04 21:17:00+00:00,12319,2025,1,4,Saturday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",토,2024-12-30
tralalero_vibes9562,2025-01-04 16:18:00+00:00,9353,2025,1,4,Saturday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",토,2024-12-30
bombasniperino136,2025-01-04 00:00:00+00:00,11415,2025,1,4,Saturday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",토,2024-12-30
tralalerogatto9716,2025-01-04 03:24:00+00:00,6531,2025,1,4,Saturday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",토,2024-12-30
bombawarbird9169,2025-01-04 15:05:00+00:00,4733,2025,1,4,Saturday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",토,2024-12-30
bombaxd5457,2025-01-04 19:08:00+00:00,3044,2025,1,4,Saturday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",토,2024-12-30
tung_vibes7490,2025-01-04 16:04:00+00:00,9897,2025,1,4,Saturday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",토,2024-12-30
brrxd7211,2025-01-04 03:32:00+00:00,8233,2025,1,4,Saturday,"[[{'ENG': 'Mangiare'}], [{'ENG': 'Il'}], [{'ENG': 'Gattino'}]]",토,2024-12-30
cappuccina_6669792,2025-01-05 04:26:00+00:00,4417,2025,1,5,Sunday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",일,2024-12-30
tralalerosniperino8371,2025-01-05 04:43:00+00:00,4758,2025,1,5,Sunday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",일,2024-12-30
bomba_matrix8025,2025-01-05 13:21:00+00:00,6291,2025,1,5,Sunday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",일,2024-12-30
tung_6669338,2025-01-05 06:05:00+00:00,7030,2025,1,5,Sunday,"[[{'ENG': 'Patapim'}], [{'ENG': 'Patapam'}]]",일,2024-12-30
cappuccina_matrix7001,2025-01-05 07:20:00+00:00,5987,2025,1,5,Sunday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",일,2024-12-30
tralalero_matrix6941,2025-01-05 10:39:00+00:00,13800,2025,1,5,Sunday,"[[{'ENG': 'Opera'}], [{'ENG': 'bird'}], [{'ENG': 'sings'}], [{'ENG': 'fire'}]]",일,2024-12-30
cappuccina_vibes7174,2025-01-05 02:05:00+00:00,9944,2025,1,5,Sunday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",일,2024-12-30
tralalerogatto7477,2025-01-06 03:24:00+00:00,5777,2025,1,6,Monday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",월,2025-01-06
ai_6668772,2025-01-06 03:49:00+00:00,6183,2025,1,6,Monday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",월,2025-01-06
bombawarbird4717,2025-01-06 05:34:00+00:00,4990,2025,1,6,Monday,"[[{'ENG': 'Trulimero'}], [{'ENG': 'Trulichina'}]]",월,2025-01-06
tralalerowarbird4650,2025-01-06 10:01:00+00:00,9590,2025,1,6,Monday,"[[{'ENG': 'Tralalero'}], [{'ENG': 'Tralala'}]]",월,2025-01-06
mangiaxd8284,2025-01-06 22:30:00+00:00,10224,2025,1,6,Monday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",월,2025-01-06
mangiaxd5175,2025-01-06 14:19:00+00:00,7990,2025,1,6,Monday,"[[{'ENG': 'Shark'}], [{'ENG': 'with'}], [{'ENG': 'pasta'}], [{'ENG': 'arms'}]]",월,2025-01-06
bomba_matrix3576,2025-01-06 17:09:00+00:00,13072,2025,1,6,Monday,"[[{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Tung'}], [{'ENG': 'Sahur'}]]",월,2025-01-06
cappuccina_vibes5350,2025-01-07 03:48:00+00:00,11357,2025,1,7,Tuesday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",화,2025-01-06
brr_vibes961,2025-01-07 15:17:00+00:00,6570,2025,1,7,Tuesday,"[[{'ENG': 'Bombardiro'}], [{'ENG': 'Crocodilo'}]]",화,2025-01-06
tralalero_6666223,2025-01-07 10:04:00+00:00,9118,2025,1,7,Tuesday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",화,2025-01-06
io_sono_vibes6860,2025-01-07 17:45:00+00:00,13152,2025,1,7,Tuesday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",화,2025-01-06
tralalero_matrix4376,2025-01-07 22:47:00+00:00,7803,2025,1,7,Tuesday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",화,2025-01-06
tralalero_6661431,2025-01-07 15:05:00+00:00,5708,2025,1,7,Tuesday,"[[{'ENG': 'Crocodile'}], [{'ENG': 'espresso'}], [{'ENG': 'warlord'}]]",화,2025-01-06
tralalero_6661439,2025-01-07 23:15:00+00:00,3417,2025,1,7,Tuesday,"[[{'ENG': 'Brainrot'}], [{'ENG': 'activated'}]]",화,2025-01-06
tungsniperino7309,2025-01-07 11:49:00+00:00,9907,2025,1,7,Tuesday,"[[{'ENG': 'Brr'}], [{'ENG': 'Brr'}], [{'ENG': 'Patapim'}]]",화,2025-01-06
cappuccina_lord6907,2025-01-08 11:26:00+00:00,11172,2025,1,8,Wednesday,"[[{'ENG': 'Ballerina'}], [{'ENG': 'Cappuccina'}]]",수,2025-01-06
tralalerowarbird6168,2025-01-08 07:57:00+00:00,10218,2025,1,8,Wednesday,"[[{'ENG': 'Hypercapybara'}], [{'ENG': 'gelato'}]]",수,2025-01-06
